gvkey,datadate,IBES_covered
006104,2016-12-31,TRUE
006104,2017-12-31,TRUE
006104,2018-12-31,TRUE
006104,2019-12-31,TRUE
006108,1993-09-30,TRUE
006108,1994-09-30,TRUE
006108,1995-09-30,TRUE
006109,1984-06-30,TRUE
006109,1987-06-30,TRUE
006109,1988-06-30,TRUE
006109,1989-06-30,TRUE
006109,1990-06-30,TRUE
006109,1991-06-30,TRUE
006109,1992-06-30,TRUE
006109,1993-06-30,TRUE
006109,1994-06-30,TRUE
006109,1995-06-30,TRUE
006109,1996-06-30,TRUE
006109,1997-06-30,TRUE
006109,1998-06-30,TRUE
006109,1999-06-30,TRUE
006109,2000-06-30,TRUE
006109,2001-06-30,TRUE
006109,2002-06-30,TRUE
006109,2003-06-30,TRUE
006109,2004-06-30,TRUE
006109,2005-06-30,TRUE
006109,2006-06-30,TRUE
006109,2007-06-30,TRUE
006109,2008-06-30,TRUE
006109,2009-06-30,TRUE
006109,2010-06-30,TRUE
006109,2011-06-30,TRUE
006109,2012-06-30,TRUE
006109,2013-06-30,TRUE
006110,2005-12-31,TRUE
006110,2006-12-31,TRUE
006110,2007-12-31,TRUE
006110,2008-12-31,TRUE
006110,2009-12-31,TRUE
006110,2010-12-31,TRUE
006111,1989-12-31,TRUE
006111,1990-12-31,TRUE
006111,1991-12-31,TRUE
006114,1991-12-31,TRUE
006115,1989-12-31,TRUE
006115,1990-12-31,TRUE
006115,1991-12-31,TRUE
006115,1992-12-31,TRUE
006115,1993-12-31,TRUE
006115,1994-12-31,TRUE
006115,1995-12-31,TRUE
006115,1996-12-31,TRUE
006115,2005-12-31,TRUE
006115,2006-12-31,TRUE
006115,2007-12-31,TRUE
006115,2013-12-31,TRUE
006116,1997-11-30,TRUE
006116,1998-11-30,TRUE
006116,1999-11-30,TRUE
006116,2000-11-30,TRUE
006116,2001-11-30,TRUE
006116,2002-11-30,TRUE
006116,2003-11-30,TRUE
006116,2004-11-30,TRUE
006116,2005-11-30,TRUE
006116,2006-11-30,TRUE
006116,2007-11-30,TRUE
006116,2008-11-30,TRUE
006116,2009-11-30,TRUE
006116,2010-11-30,TRUE
006116,2011-11-30,TRUE
006116,2012-11-30,TRUE
006116,2013-11-30,TRUE
006116,2014-11-30,TRUE
006116,2015-11-30,TRUE
006116,2016-11-30,TRUE
006116,2017-11-30,TRUE
006127,1988-12-31,TRUE
006127,1989-12-31,TRUE
006127,1990-12-31,TRUE
006127,1991-12-31,TRUE
006127,1992-12-31,TRUE
006127,1993-12-31,TRUE
006127,1994-12-31,TRUE
006127,1995-12-31,TRUE
006127,1996-12-31,TRUE
006127,1997-12-31,TRUE
006127,1998-12-31,TRUE
006127,1999-12-31,TRUE
006130,1985-10-31,TRUE
006130,1986-10-31,TRUE
006130,1988-10-31,TRUE
006130,1989-10-31,TRUE
006130,1990-10-31,TRUE
006130,1991-10-31,TRUE
006130,1992-10-31,TRUE
006130,1993-10-31,TRUE
006130,1994-10-31,TRUE
006130,1996-12-31,TRUE
006130,2006-12-31,TRUE
006136,1984-12-31,TRUE
006136,1985-12-31,TRUE
006136,1986-12-31,TRUE
006136,1987-12-31,TRUE
006136,1988-12-31,TRUE
006136,1989-12-31,TRUE
006136,1990-12-31,TRUE
006136,1991-12-31,TRUE
006136,1992-12-31,TRUE
006136,1993-12-31,TRUE
006136,1994-12-31,TRUE
006136,1995-12-31,TRUE
006136,1996-12-31,TRUE
006136,1997-12-31,TRUE
006136,1998-12-31,TRUE
006136,1999-12-31,TRUE
006136,2000-12-31,TRUE
006136,2001-12-31,TRUE
006136,2002-12-31,TRUE
006136,2003-12-31,TRUE
006136,2004-12-31,TRUE
006136,2005-12-31,TRUE
006136,2006-12-31,TRUE
006136,2007-12-31,TRUE
006136,2008-12-31,TRUE
006136,2009-12-31,TRUE
006136,2010-12-31,TRUE
006136,2011-12-31,TRUE
006136,2012-12-31,TRUE
006136,2013-12-31,TRUE
006136,2014-12-31,TRUE
006136,2015-12-31,TRUE
006136,2016-12-31,TRUE
006136,2017-12-31,TRUE
006136,2018-12-31,TRUE
006136,2019-12-31,TRUE
006140,1993-05-31,TRUE
006140,1994-05-31,TRUE
006140,1995-05-31,TRUE
006140,1996-05-31,TRUE
006140,1997-05-31,TRUE
006140,1998-05-31,TRUE
006140,1999-05-31,TRUE
006140,2000-05-31,TRUE
006140,2001-05-31,TRUE
006140,2002-05-31,TRUE
006145,1984-12-31,TRUE
006145,1985-12-31,TRUE
006145,1986-12-31,TRUE
006145,1987-12-31,TRUE
006145,1988-12-31,TRUE
006145,1989-12-31,TRUE
006145,1990-12-31,TRUE
006145,1991-12-31,TRUE
006145,1992-12-31,TRUE
006145,1993-12-31,TRUE
006145,1994-12-31,TRUE
006145,1995-12-31,TRUE
006145,1996-12-31,TRUE
006146,1990-09-30,TRUE
006146,1996-09-30,TRUE
006146,1997-09-30,TRUE
006151,1987-10-31,TRUE
006151,1988-10-31,TRUE
006151,1989-10-31,TRUE
006151,1990-10-31,TRUE
006151,1991-10-31,TRUE
006151,1992-10-31,TRUE
006151,1993-10-31,TRUE
006152,1990-02-28,TRUE
006152,1991-02-28,TRUE
006152,1992-02-29,TRUE
006152,1993-02-28,TRUE
006152,1994-02-28,TRUE
006152,1995-02-28,TRUE
006152,1996-02-29,TRUE
006152,1997-02-28,TRUE
006152,1998-02-28,TRUE
006152,1999-02-28,TRUE
006152,2000-02-29,TRUE
006152,2003-02-28,TRUE
006152,2004-02-29,TRUE
006152,2005-02-28,TRUE
006152,2006-02-28,TRUE
006152,2007-02-28,TRUE
006158,1985-12-31,TRUE
006158,1986-12-31,TRUE
006158,1988-12-31,TRUE
006158,1989-12-31,TRUE
006158,1990-12-31,TRUE
006158,1991-12-31,TRUE
006158,1992-12-31,TRUE
006158,1993-12-31,TRUE
006158,1994-12-31,TRUE
006158,1995-12-31,TRUE
006158,1996-12-31,TRUE
006158,1997-12-31,TRUE
006158,1998-12-31,TRUE
006158,1999-12-31,TRUE
006158,2000-12-31,TRUE
006158,2001-12-31,TRUE
006158,2002-12-31,TRUE
006158,2003-12-31,TRUE
006158,2004-12-31,TRUE
006158,2005-12-31,TRUE
006158,2006-12-31,TRUE
006158,2007-12-31,TRUE
006158,2008-12-31,TRUE
006158,2009-12-31,TRUE
006158,2010-12-31,TRUE
006158,2011-12-31,TRUE
006158,2012-12-31,TRUE
006158,2013-12-31,TRUE
006158,2014-12-31,TRUE
006158,2015-12-31,TRUE
006158,2016-12-31,TRUE
006158,2017-12-31,TRUE
006158,2018-12-31,TRUE
006158,2019-12-31,TRUE
006159,2000-07-31,TRUE
006169,2002-12-31,TRUE
006169,2003-12-31,TRUE
006169,2004-12-31,TRUE
006169,2005-12-31,TRUE
006169,2006-12-31,TRUE
006171,1984-12-31,TRUE
006171,1985-12-31,TRUE
006171,1986-12-31,TRUE
006171,1987-12-31,TRUE
006171,1988-12-31,TRUE
006171,1989-12-31,TRUE
006171,1990-12-31,TRUE
006171,1991-12-31,TRUE
006171,1992-12-31,TRUE
006171,1993-12-31,TRUE
006171,1994-12-31,TRUE
006171,1995-12-31,TRUE
006171,1996-12-31,TRUE
006171,1997-12-31,TRUE
006171,1998-12-31,TRUE
006171,1999-12-31,TRUE
006171,2000-12-31,TRUE
006171,2001-12-31,TRUE
006171,2002-12-31,TRUE
006172,1992-12-31,TRUE
006172,1993-12-31,TRUE
006172,1994-12-31,TRUE
006172,1995-12-31,TRUE
006172,1996-12-31,TRUE
006173,1986-12-31,TRUE
006173,1987-12-31,TRUE
006173,1988-12-31,TRUE
006173,1989-12-31,TRUE
006173,1990-12-31,TRUE
006173,1991-12-31,TRUE
006173,1992-12-31,TRUE
006173,1993-12-31,TRUE
006178,1986-12-31,TRUE
006178,1987-12-31,TRUE
006178,1988-12-31,TRUE
006178,1989-12-31,TRUE
006178,1990-12-31,TRUE
006178,1991-12-31,TRUE
006178,1992-12-31,TRUE
006178,1993-12-31,TRUE
006178,1994-12-31,TRUE
006178,1995-12-31,TRUE
006178,1996-12-31,TRUE
006178,1997-12-31,TRUE
006178,1998-12-31,TRUE
006178,1999-12-31,TRUE
006192,1984-12-31,TRUE
006192,1985-12-31,TRUE
006192,1986-12-31,TRUE
006192,1989-12-31,TRUE
006192,1990-12-31,TRUE
006192,1991-12-31,TRUE
006192,1992-12-31,TRUE
006192,1993-12-31,TRUE
006192,1994-12-31,TRUE
006192,1995-12-31,TRUE
006196,1996-12-31,TRUE
006196,1997-12-31,TRUE
006196,1998-12-31,TRUE
006196,1999-12-31,TRUE
006196,2000-12-31,TRUE
006196,2001-12-31,TRUE
006196,2002-12-31,TRUE
006196,2003-12-31,TRUE
006196,2004-12-31,TRUE
006196,2005-12-31,TRUE
006196,2006-12-31,TRUE
006196,2007-12-31,TRUE
006196,2008-12-31,TRUE
006196,2009-12-31,TRUE
006196,2010-12-31,TRUE
006196,2011-12-31,TRUE
006196,2012-12-31,TRUE
006196,2013-12-31,TRUE
006196,2014-12-31,TRUE
006196,2015-12-31,TRUE
006196,2016-12-31,TRUE
006196,2017-12-31,TRUE
006196,2018-12-31,TRUE
006199,1987-12-31,TRUE
006199,1988-12-31,TRUE
006199,1989-12-31,TRUE
006207,1985-07-31,TRUE
006207,1986-07-31,TRUE
006207,1988-07-31,TRUE
006207,1989-07-31,TRUE
006207,1990-07-31,TRUE
006207,1991-07-31,TRUE
006207,1992-07-31,TRUE
006207,1993-07-31,TRUE
006207,1994-07-31,TRUE
006207,1995-07-31,TRUE
006207,1996-07-31,TRUE
006207,1997-07-31,TRUE
006207,1998-07-31,TRUE
006207,1999-07-31,TRUE
006207,2000-07-31,TRUE
006207,2001-07-31,TRUE
006207,2002-07-31,TRUE
006207,2003-07-31,TRUE
006207,2004-07-31,TRUE
006207,2005-07-31,TRUE
006213,2007-06-30,TRUE
006215,1997-06-30,TRUE
006215,1998-06-30,TRUE
006215,1999-06-30,TRUE
006215,2000-06-30,TRUE
006215,2001-06-30,TRUE
006215,2004-06-30,TRUE
006216,1984-09-30,TRUE
006216,1985-09-30,TRUE
006216,1986-09-30,TRUE
006216,1988-09-30,TRUE
006216,1989-09-30,TRUE
006216,1990-09-30,TRUE
006216,1991-09-30,TRUE
006216,1992-09-30,TRUE
006216,1993-09-30,TRUE
006216,1994-09-30,TRUE
006216,1995-09-30,TRUE
006216,1996-09-30,TRUE
006216,1997-09-30,TRUE
006216,1998-09-30,TRUE
006216,1999-09-30,TRUE
006216,2000-09-30,TRUE
006216,2001-09-30,TRUE
006216,2002-09-30,TRUE
006216,2003-09-30,TRUE
006216,2004-09-30,TRUE
006216,2005-09-30,TRUE
006216,2006-09-30,TRUE
006216,2007-09-30,TRUE
006216,2008-09-30,TRUE
006216,2009-09-30,TRUE
006216,2010-09-30,TRUE
006216,2011-09-30,TRUE
006216,2012-09-30,TRUE
006216,2013-09-30,TRUE
006216,2014-09-30,TRUE
006216,2015-09-30,TRUE
006216,2016-09-30,TRUE
006216,2017-09-30,TRUE
006216,2018-09-30,TRUE
006216,2019-09-30,TRUE
006216,2020-09-30,TRUE
006217,1987-01-31,TRUE
006217,1988-01-31,TRUE
006217,1989-01-31,TRUE
006217,1990-01-31,TRUE
006217,1991-01-31,TRUE
006217,1992-01-31,TRUE
006217,1993-01-31,TRUE
006217,1994-01-31,TRUE
006217,1995-01-31,TRUE
006217,1996-01-31,TRUE
006217,1997-01-31,TRUE
006217,1999-01-31,TRUE
006218,1994-12-31,TRUE
006218,1995-12-31,TRUE
006218,1996-12-31,TRUE
006218,1997-12-31,TRUE
006223,1988-12-31,TRUE
006223,1990-12-31,TRUE
006223,1991-12-31,TRUE
006223,1996-12-31,TRUE
006223,1997-12-31,TRUE
006223,1998-12-31,TRUE
006223,1999-12-31,TRUE
006223,2000-12-31,TRUE
006223,2001-12-31,TRUE
006223,2002-12-31,TRUE
006223,2003-12-31,TRUE
006223,2004-12-31,TRUE
006223,2005-12-31,TRUE
006223,2006-12-31,TRUE
006223,2007-12-31,TRUE
006223,2008-12-31,TRUE
006223,2009-12-31,TRUE
006223,2010-12-31,TRUE
006223,2011-12-31,TRUE
006223,2012-12-31,TRUE
006223,2013-12-31,TRUE
006223,2014-12-31,TRUE
006223,2015-12-31,TRUE
006223,2016-12-31,TRUE
006223,2017-12-31,TRUE
006223,2018-12-31,TRUE
006223,2019-12-31,TRUE
006226,1998-12-31,TRUE
006229,1984-01-31,TRUE
006229,1985-01-31,TRUE
006229,1986-01-31,TRUE
006229,1987-01-31,TRUE
006229,1988-01-31,TRUE
006229,1989-01-31,TRUE
006229,1990-01-31,TRUE
006229,1991-01-31,TRUE
006229,1992-01-31,TRUE
006229,1993-01-31,TRUE
006239,2000-12-31,TRUE
006239,2002-12-31,TRUE
006239,2003-12-31,TRUE
006239,2004-12-31,TRUE
006239,2005-12-31,TRUE
006239,2006-12-31,TRUE
006239,2007-12-31,TRUE
006239,2008-12-31,TRUE
006239,2011-11-30,TRUE
006241,1984-12-31,TRUE
006241,1985-12-31,TRUE
006241,1986-12-31,TRUE
006241,1987-12-31,TRUE
006241,1988-12-31,TRUE
006241,1989-12-31,TRUE
006241,1990-12-31,TRUE
006241,1991-12-31,TRUE
006241,1992-12-31,TRUE
006241,1993-12-31,TRUE
006241,1994-12-31,TRUE
006241,1995-12-31,TRUE
006241,1996-12-31,TRUE
006241,1997-12-31,TRUE
006241,1998-12-31,TRUE
006241,1999-12-31,TRUE
006241,2000-12-31,TRUE
006241,2001-12-31,TRUE
006241,2002-12-31,TRUE
006241,2003-12-31,TRUE
006241,2004-12-31,TRUE
006266,1984-12-31,TRUE
006266,1985-12-31,TRUE
006266,1986-12-31,TRUE
006266,1987-12-31,TRUE
006266,1988-12-31,TRUE
006266,1989-12-31,TRUE
006266,1990-12-31,TRUE
006266,1991-12-31,TRUE
006266,1992-12-31,TRUE
006266,1993-12-31,TRUE
006266,1994-12-31,TRUE
006266,1995-12-31,TRUE
006266,1996-12-31,TRUE
006266,1997-12-31,TRUE
006266,1998-12-31,TRUE
006266,1999-12-31,TRUE
006266,2000-12-31,TRUE
006266,2001-12-31,TRUE
006266,2002-12-31,TRUE
006266,2003-12-31,TRUE
006266,2004-12-31,TRUE
006266,2005-12-31,TRUE
006266,2006-12-31,TRUE
006266,2007-12-31,TRUE
006266,2008-12-31,TRUE
006266,2009-12-31,TRUE
006266,2010-12-31,TRUE
006266,2011-12-31,TRUE
006266,2012-12-31,TRUE
006266,2013-12-31,TRUE
006266,2014-12-31,TRUE
006266,2015-12-31,TRUE
006266,2016-12-31,TRUE
006266,2017-12-31,TRUE
006266,2018-12-31,TRUE
006266,2019-12-31,TRUE
006272,1993-06-30,TRUE
006272,1994-06-30,TRUE
006272,1996-12-31,TRUE
006272,1997-12-31,TRUE
006272,1998-12-31,TRUE
006282,1991-05-31,TRUE
006282,1992-05-31,TRUE
006282,1993-05-31,TRUE
006282,1994-05-31,TRUE
006282,1996-12-31,TRUE
006282,1997-12-31,TRUE
006287,1984-12-31,TRUE
006287,1985-12-31,TRUE
006287,1986-12-31,TRUE
006288,1984-06-30,TRUE
006288,1985-06-30,TRUE
006288,1986-06-30,TRUE
006288,1987-06-30,TRUE
006288,1988-06-30,TRUE
006288,1989-06-30,TRUE
006288,1990-06-30,TRUE
006288,1991-06-30,TRUE
006288,1992-06-30,TRUE
006288,1993-06-30,TRUE
006288,1994-06-30,TRUE
006288,1995-06-30,TRUE
006288,1997-12-31,TRUE
006288,1998-12-31,TRUE
006291,1993-02-28,TRUE
006293,1998-12-31,TRUE
006293,1999-12-31,TRUE
006301,1984-12-31,TRUE
006301,1985-12-31,TRUE
006301,1986-12-31,TRUE
006301,1987-12-31,TRUE
006301,1988-12-31,TRUE
006301,1989-12-31,TRUE
006301,1990-12-31,TRUE
006301,1991-12-31,TRUE
006301,1992-12-31,TRUE
006301,1993-12-31,TRUE
006301,1994-12-31,TRUE
006301,1995-12-31,TRUE
006301,1996-12-31,TRUE
006301,1997-12-31,TRUE
006301,1998-12-31,TRUE
006304,1985-06-30,TRUE
006304,1986-06-30,TRUE
006304,1987-06-30,TRUE
006304,1988-06-30,TRUE
006304,1989-06-30,TRUE
006304,1990-06-30,TRUE
006304,1991-06-30,TRUE
006304,1992-06-30,TRUE
006304,1993-06-30,TRUE
006304,1994-06-30,TRUE
006304,1995-06-30,TRUE
006304,1996-06-30,TRUE
006304,1997-06-30,TRUE
006304,1998-06-30,TRUE
006304,1999-06-30,TRUE
006304,2000-06-30,TRUE
006304,2001-06-30,TRUE
006304,2002-06-30,TRUE
006304,2003-06-30,TRUE
006304,2004-06-30,TRUE
006304,2005-06-30,TRUE
006304,2006-06-30,TRUE
006304,2007-06-30,TRUE
006304,2008-06-30,TRUE
006304,2009-06-30,TRUE
006304,2010-06-30,TRUE
006304,2011-06-30,TRUE
006304,2012-06-30,TRUE
006304,2013-06-30,TRUE
006304,2014-06-30,TRUE
006304,2015-06-30,TRUE
006304,2016-06-30,TRUE
006304,2017-06-30,TRUE
006304,2018-06-30,TRUE
006304,2019-06-30,TRUE
006304,2020-06-30,TRUE
006307,1985-01-31,TRUE
006307,1986-01-31,TRUE
006307,1987-01-31,TRUE
006307,1988-01-31,TRUE
006307,1989-01-31,TRUE
006307,1990-01-31,TRUE
006307,1991-01-31,TRUE
006307,1992-01-31,TRUE
006307,1993-01-31,TRUE
006307,1994-01-31,TRUE
006307,1995-01-31,TRUE
006307,1996-01-31,TRUE
006307,1997-01-31,TRUE
006307,1998-01-31,TRUE
006307,1999-01-31,TRUE
006307,2000-01-31,TRUE
006307,2001-01-31,TRUE
006307,2007-01-31,TRUE
006307,2008-01-31,TRUE
006307,2009-01-31,TRUE
006307,2010-01-31,TRUE
006307,2011-01-31,TRUE
006307,2012-01-31,TRUE
006307,2013-01-31,TRUE
006307,2014-01-31,TRUE
006307,2015-01-31,TRUE
006307,2016-01-31,TRUE
006307,2017-01-31,TRUE
006310,2000-12-31,TRUE
006310,2001-12-31,TRUE
006310,2002-12-31,TRUE
006310,2003-12-31,TRUE
006310,2004-12-31,TRUE
006310,2005-12-31,TRUE
006310,2012-12-31,TRUE
006310,2013-12-31,TRUE
006310,2014-12-31,TRUE
006310,2015-12-31,TRUE
006310,2016-12-31,TRUE
006310,2017-12-31,TRUE
006310,2018-12-31,TRUE
006310,2019-12-31,TRUE
006314,1992-12-31,TRUE
006314,1993-12-31,TRUE
006314,1994-12-31,TRUE
006314,1995-12-31,TRUE
006314,1996-12-31,TRUE
006314,1997-12-31,TRUE
006314,1998-12-31,TRUE
006314,1999-12-31,TRUE
006314,2000-12-31,TRUE
006314,2001-12-31,TRUE
006315,1988-03-31,TRUE
006315,1989-03-31,TRUE
006315,1990-03-31,TRUE
006315,1992-03-31,TRUE
006315,1993-03-31,TRUE
006315,1994-03-31,TRUE
006315,1995-03-31,TRUE
006315,1996-03-31,TRUE
006315,1997-03-31,TRUE
006315,1998-03-31,TRUE
006315,2001-03-31,TRUE
006315,2002-03-31,TRUE
006315,2003-03-31,TRUE
006315,2004-03-31,TRUE
006315,2005-03-31,TRUE
006315,2006-03-31,TRUE
006326,1984-12-31,TRUE
006326,1985-12-31,TRUE
006326,1986-12-31,TRUE
006326,1987-12-31,TRUE
006326,1988-12-31,TRUE
006326,1989-12-31,TRUE
006326,1990-12-31,TRUE
006326,1991-12-31,TRUE
006326,1992-12-31,TRUE
006326,1993-12-31,TRUE
006326,1994-12-31,TRUE
006326,1995-12-31,TRUE
006326,1996-12-31,TRUE
006326,1998-12-31,TRUE
006326,1999-12-31,TRUE
006326,2000-12-31,TRUE
006326,2001-12-31,TRUE
006326,2005-12-31,TRUE
006326,2006-12-31,TRUE
006326,2007-12-31,TRUE
006326,2008-12-31,TRUE
006326,2009-12-31,TRUE
006326,2010-12-31,TRUE
006326,2011-12-31,TRUE
006326,2012-12-31,TRUE
006326,2013-12-31,TRUE
006326,2014-12-31,TRUE
006326,2015-12-31,TRUE
006326,2016-12-31,TRUE
006326,2017-12-31,TRUE
006326,2018-12-31,TRUE
006326,2019-12-31,TRUE
006331,2008-12-31,TRUE
006331,2009-12-31,TRUE
006331,2010-12-31,TRUE
006331,2011-12-31,TRUE
006331,2012-12-31,TRUE
006331,2013-12-31,TRUE
006334,2002-12-31,TRUE
006334,2003-12-31,TRUE
006334,2004-12-31,TRUE
006334,2005-12-31,TRUE
006334,2006-12-31,TRUE
006334,2007-12-31,TRUE
006334,2008-12-31,TRUE
006334,2009-12-31,TRUE
006334,2010-12-31,TRUE
006334,2011-12-31,TRUE
006334,2012-12-31,TRUE
006334,2013-12-31,TRUE
006334,2014-12-31,TRUE
006334,2015-12-31,TRUE
006334,2016-12-31,TRUE
006335,2001-12-31,TRUE
006335,2002-12-31,TRUE
006335,2003-12-31,TRUE
006335,2004-12-31,TRUE
006335,2005-12-31,TRUE
006335,2006-12-31,TRUE
006335,2007-12-31,TRUE
006335,2008-12-31,TRUE
006335,2009-12-31,TRUE
006335,2010-12-31,TRUE
006335,2011-12-31,TRUE
006335,2012-12-31,TRUE
006335,2013-12-31,TRUE
006335,2014-12-31,TRUE
006335,2015-12-31,TRUE
006335,2016-12-31,TRUE
006335,2017-12-31,TRUE
006335,2018-12-31,TRUE
006335,2019-12-31,TRUE
006337,1990-12-31,TRUE
006338,2019-12-31,TRUE
006346,1996-01-31,TRUE
006346,1997-01-31,TRUE
006346,1998-01-31,TRUE
006346,1999-01-31,TRUE
006346,2000-01-31,TRUE
006346,2001-01-31,TRUE
006346,2002-01-31,TRUE
006346,2003-01-31,TRUE
006346,2004-01-31,TRUE
006346,2005-01-31,TRUE
006346,2006-01-31,TRUE
006346,2007-01-31,TRUE
006346,2008-01-31,TRUE
006346,2009-01-31,TRUE
006347,2004-12-31,TRUE
006347,2005-12-31,TRUE
006349,1985-12-31,TRUE
006349,1986-12-31,TRUE
006349,1988-12-31,TRUE
006349,1997-12-31,TRUE
006349,1998-12-31,TRUE
006349,1999-12-31,TRUE
006351,1994-09-30,TRUE
006351,1995-09-30,TRUE
006351,1996-09-30,TRUE
006351,1997-09-30,TRUE
006357,1986-12-31,TRUE
006357,1987-12-31,TRUE
006357,1988-12-31,TRUE
006357,1989-12-31,TRUE
006357,1990-12-31,TRUE
006357,1991-12-31,TRUE
006357,1992-12-31,TRUE
006357,1993-12-31,TRUE
006357,1994-12-31,TRUE
006357,1995-12-31,TRUE
006357,1996-12-31,TRUE
006357,1997-12-31,TRUE
006357,1998-12-31,TRUE
006357,1999-12-31,TRUE
006357,2000-12-31,TRUE
006357,2001-12-31,TRUE
006357,2003-12-31,TRUE
006357,2004-12-31,TRUE
006357,2005-12-31,TRUE
006357,2006-12-31,TRUE
006357,2007-12-31,TRUE
006357,2008-12-31,TRUE
006357,2009-12-31,TRUE
006357,2010-12-31,TRUE
006357,2011-12-31,TRUE
006362,1986-12-31,TRUE
006362,1989-12-31,TRUE
006362,1990-12-31,TRUE
006362,1991-12-31,TRUE
006362,1992-12-31,TRUE
006362,1993-12-31,TRUE
006362,1994-12-31,TRUE
006362,1995-12-31,TRUE
006362,1996-12-31,TRUE
006362,1997-12-31,TRUE
006362,1998-12-31,TRUE
006362,1999-12-31,TRUE
006362,2000-12-31,TRUE
006362,2001-12-31,TRUE
006362,2002-12-31,TRUE
006362,2003-12-31,TRUE
006362,2004-12-31,TRUE
006362,2005-12-31,TRUE
006370,1990-09-30,TRUE
006370,1992-09-30,TRUE
006370,1993-09-30,TRUE
006370,1994-09-30,TRUE
006370,1995-09-30,TRUE
006370,1996-09-30,TRUE
006370,1997-09-30,TRUE
006370,2000-09-30,TRUE
006370,2001-09-30,TRUE
006370,2002-09-30,TRUE
006370,2003-09-30,TRUE
006370,2004-09-30,TRUE
006370,2005-09-30,TRUE
006370,2006-09-30,TRUE
006370,2007-09-30,TRUE
006370,2008-09-30,TRUE
006370,2009-09-30,TRUE
006375,1984-12-31,TRUE
006375,1985-12-31,TRUE
006375,1986-12-31,TRUE
006375,1987-12-31,TRUE
006375,1988-12-31,TRUE
006375,1989-12-31,TRUE
006375,1990-12-31,TRUE
006375,1991-12-31,TRUE
006375,1992-12-31,TRUE
006375,1993-12-31,TRUE
006375,1994-12-31,TRUE
006375,1995-12-31,TRUE
006375,1996-12-31,TRUE
006375,1997-12-31,TRUE
006375,1998-12-31,TRUE
006375,1999-12-31,TRUE
006375,2000-12-31,TRUE
006375,2001-12-31,TRUE
006375,2002-12-31,TRUE
006375,2003-12-31,TRUE
006375,2004-12-31,TRUE
006375,2005-12-31,TRUE
006375,2006-12-31,TRUE
006375,2007-12-31,TRUE
006375,2008-12-31,TRUE
006375,2009-12-31,TRUE
006375,2010-12-31,TRUE
006375,2011-12-31,TRUE
006375,2012-12-31,TRUE
006375,2013-12-31,TRUE
006375,2014-12-31,TRUE
006375,2015-12-31,TRUE
006375,2016-12-31,TRUE
006375,2017-12-31,TRUE
006375,2018-12-31,TRUE
006375,2019-12-31,TRUE
006376,1984-04-30,TRUE
006376,1985-04-30,TRUE
006376,1986-04-30,TRUE
006376,1987-04-30,TRUE
006376,1988-04-30,TRUE
006376,1989-04-30,TRUE
006376,1990-04-30,TRUE
006376,1991-04-30,TRUE
006376,1992-04-30,TRUE
006376,1993-04-30,TRUE
006376,1994-04-30,TRUE
006376,1995-04-30,TRUE
006376,1996-04-30,TRUE
006376,1997-04-30,TRUE
006376,1998-04-30,TRUE
006376,2002-01-31,TRUE
006376,2003-01-31,TRUE
006376,2004-01-31,TRUE
006376,2005-01-31,TRUE
006376,2006-01-31,TRUE
006379,1986-12-31,TRUE
006379,1987-12-31,TRUE
006379,1988-12-31,TRUE
006379,1989-12-31,TRUE
006379,1990-12-31,TRUE
006379,1991-12-31,TRUE
006379,1992-12-31,TRUE
006379,1993-12-31,TRUE
006379,1994-12-31,TRUE
006379,1995-12-31,TRUE
006379,1996-12-31,TRUE
006379,1997-12-31,TRUE
006379,1998-12-31,TRUE
006379,1999-12-31,TRUE
006379,2000-12-31,TRUE
006379,2001-12-31,TRUE
006379,2002-12-31,TRUE
006379,2003-12-31,TRUE
006379,2004-12-31,TRUE
006379,2005-12-31,TRUE
006379,2006-12-31,TRUE
006379,2007-12-31,TRUE
006379,2008-12-31,TRUE
006379,2009-12-31,TRUE
006379,2010-12-31,TRUE
006379,2011-12-31,TRUE
006379,2012-12-31,TRUE
006379,2013-12-31,TRUE
006379,2014-12-31,TRUE
006379,2015-12-31,TRUE
006379,2016-12-31,TRUE
006379,2017-12-31,TRUE
006379,2018-12-31,TRUE
006379,2019-12-31,TRUE
006386,1984-06-30,TRUE
006386,1985-06-30,TRUE
006386,1986-06-30,TRUE
006386,1987-06-30,TRUE
006386,1988-06-30,TRUE
006386,1989-06-30,TRUE
006386,1990-06-30,TRUE
006386,1991-06-30,TRUE
006386,1992-06-30,TRUE
006386,1993-06-30,TRUE
006386,1994-06-30,TRUE
006386,1995-06-30,TRUE
006386,1996-06-30,TRUE
006386,1997-06-30,TRUE
006386,1998-06-30,TRUE
006386,1999-06-30,TRUE
006386,2000-06-30,TRUE
006386,2001-06-30,TRUE
006386,2002-06-30,TRUE
006386,2003-06-30,TRUE
006386,2004-06-30,TRUE
006386,2005-06-30,TRUE
006386,2006-06-30,TRUE
006386,2007-06-30,TRUE
006386,2008-06-30,TRUE
006386,2009-06-30,TRUE
006386,2010-06-30,TRUE
006386,2011-06-30,TRUE
006386,2012-06-30,TRUE
006386,2013-06-30,TRUE
006386,2014-06-30,TRUE
006386,2015-06-30,TRUE
006386,2016-06-30,TRUE
006386,2017-06-30,TRUE
006386,2018-06-30,TRUE
006386,2019-06-30,TRUE
006386,2020-06-30,TRUE
006399,1992-12-31,TRUE
006399,1993-12-31,TRUE
006399,1994-12-31,TRUE
006399,1995-12-31,TRUE
